DATE,LATITUDE,LONGITUDE,INJURED,KILLED,PED_INJURED,PED_KILLED,CYC_INJURED,CYC_KILLED,MOT_INJURED,MOT_KILLED
04/27/2017,40.802753,-73.93358,0,0,0,0,0,0,0,0
04/27/2017,40.843193,-73.890045,0,0,0,0,0,0,0,0
04/27/2017,40.822144,-73.86956,0,0,0,0,0,0,0,0
04/27/2017,40.57812,-73.95902,0,0,0,0,0,0,0,0
04/27/2017,40.590965,-73.98725,0,0,0,0,0,0,0,0
04/27/2017,40.647243,-73.96048,0,0,0,0,0,0,0,0
04/27/2017,40.705173,-73.79037,0,0,0,0,0,0,0,0
04/27/2017,40.74947,-73.7564,0,0,0,0,0,0,0,0
04/27/2017,40.5365,-74205,1,0,0,0,0,0,1,0
04/27/2017,40.725998,-73.950035,0,0,0,0,0,0,0,0
04/27/2017,40.59325,-74.11065,0,0,0,0,0,0,0,0
04/27/2017,40.829422,-73.9319,0,0,0,0,0,0,0,0
04/27/2017,40.820747,-73.86766,1,0,1,0,0,0,0,0
04/27/2017,40.746964,-73.79827,0,0,0,0,0,0,0,0
04/27/2017,40.75621,-73.93659,0,0,0,0,0,0,0,0
04/27/2017,40.819016,-73.84804,0,0,0,0,0,0,0,0
04/27/2017,40.809284,-73.92927,0,0,0,0,0,0,0,0
04/27/2017,40.76112,-73.860245,0,0,0,0,0,0,0,0
04/27/2017,40.75578,-74.00199,0,0,0,0,0,0,0,0
04/27/2017,40.734947,-73.845436,0,0,0,0,0,0,0,0
04/27/2017,40.69955,-73.91084,2,0,0,0,0,0,2,0
04/27/2017,40.81975,-73.94445,0,0,0,0,0,0,0,0
04/27/2017,40.846153,-73.932335,0,0,0,0,0,0,0,0
04/27/2017,40.673767,-73.76381,0,0,0,0,0,0,0,0
04/27/2017,40.666878,-73.901276,1,0,0,0,0,0,1,0
04/27/2017,40.878643,-73.871605,0,0,0,0,0,0,0,0
04/27/2017,40.743263,-73.98202,0,0,0,0,0,0,0,0
04/27/2017,40.798256,-73.92402,0,0,0,0,0,0,0,0
04/27/2017,40701,-73.90038,0,0,0,0,0,0,0,0
04/27/2017,40.740944,-74.00537,0,0,0,0,0,0,0,0
04/27/2017,40.856712,-73.93264,1,0,1,0,0,0,0,0
04/27/2017,40.616047,-73.93464,0,0,0,0,0,0,0,0
04/27/2017,40.76813,-73.87625,0,0,0,0,0,0,0,0
04/27/2017,40.743973,-73.8851,1,0,0,0,1,0,0,0
04/27/2017,40.67474,-73.99777,0,0,0,0,0,0,0,0
04/27/2017,40.667915,-73.77523,2,0,0,0,0,0,2,0
04/27/2017,40.757103,-73.9862,0,0,0,0,0,0,0,0
04/27/2017,40.81622,-73.92125,0,0,0,0,0,0,0,0
04/27/2017,40.8278,-73.865425,0,0,0,0,0,0,0,0
04/27/2017,40.714092,-73.7531,1,0,1,0,0,0,0,0
04/27/2017,40.780712,-73.82509,0,0,0,0,0,0,0,0
04/27/2017,40.717075,-74.006256,0,0,0,0,0,0,0,0
04/27/2017,40.70718,-73.72883,1,0,0,0,0,0,1,0
04/27/2017,40.64043,-73.96618,0,0,0,0,0,0,0,0
04/27/2017,40.76889,-73.9821,0,0,0,0,0,0,0,0
04/27/2017,40.687553,-73.910675,0,0,0,0,0,0,0,0
04/27/2017,40.705246,-73.95908,0,0,0,0,0,0,0,0
04/27/2017,40.76906,-73.92848,1,0,1,0,0,0,0,0
04/27/2017,40.720165,-73.844795,0,0,0,0,0,0,0,0
04/27/2017,40.735207,-73.715454,0,0,0,0,0,0,0,0
04/27/2017,40.57891,-74.109436,0,0,0,0,0,0,0,0
04/27/2017,40.712616,-73.96951,0,0,0,0,0,0,0,0
04/27/2017,40.714405,-73.99023,1,0,1,0,0,0,0,0
04/27/2017,40.752197,-73.726135,3,0,0,0,0,0,3,0
04/27/2017,40.786495,-73.94839,0,0,0,0,0,0,0,0
04/27/2017,40.639805,-73.95132,0,0,0,0,0,0,0,0
04/27/2017,40.831924,-73.85104,0,0,0,0,0,0,0,0
04/27/2017,40.870373,-73.90279,1,0,1,0,0,0,0,0
04/27/2017,40.64165,-73.89069,0,0,0,0,0,0,0,0
04/27/2017,40.812313,-73.95223,1,0,1,0,0,0,0,0
04/27/2017,40.639565,-73.93269,0,0,0,0,0,0,0,0
04/27/2017,40.584724,-73.957726,0,0,0,0,0,0,0,0
04/27/2017,40.772343,-73.9826,0,0,0,0,0,0,0,0
04/27/2017,40.666588,-73.80809,0,0,0,0,0,0,0,0
04/27/2017,40.74769,-74.00417,0,0,0,0,0,0,0,0
04/27/2017,40.637455,-73.92886,0,0,0,0,0,0,0,0
04/27/2017,40.77934,-73.95572,0,0,0,0,0,0,0,0
04/27/2017,40.749794,-73.99149,0,0,0,0,0,0,0,0
04/27/2017,40.56118,-74.155846,0,0,0,0,0,0,0,0
04/27/2017,40.76731,-73.882774,0,0,0,0,0,0,0,0
04/27/2017,40.785156,-73.97901,0,0,0,0,0,0,0,0
04/27/2017,40.747536,-73.89344,0,0,0,0,0,0,0,0
04/27/2017,40.57975,-73.93802,0,0,0,0,0,0,0,0
04/27/2017,40.71473,-73.94208,0,0,0,0,0,0,0,0
04/27/2017,40.792465,-73.79322,0,0,0,0,0,0,0,0
04/27/2017,40.74468,-73.987305,0,0,0,0,0,0,0,0
04/27/2017,40.770313,-73.99141,0,0,0,0,0,0,0,0
04/27/2017,40.677162,-73.97245,2,0,0,0,0,0,2,0
04/27/2017,40.633224,-73.914505,0,0,0,0,0,0,0,0
04/27/2017,40.62055,-74.16919,0,0,0,0,0,0,0,0
04/27/2017,40.77077,-73.91727,0,0,0,0,0,0,0,0
04/27/2017,40.80398,-73.831085,0,0,0,0,0,0,0,0
04/27/2017,40.824432,-73.873604,0,0,0,0,0,0,0,0
04/27/2017,40.752686,-74.000534,0,0,0,0,0,0,0,0
04/27/2017,40.67308,-73.91124,0,0,0,0,0,0,0,0
04/27/2017,40.870358,-73.91668,0,0,0,0,0,0,0,0
04/27/2017,40.74959,-74.00279,0,0,0,0,0,0,0,0
04/27/2017,40.85051,-73.93105,0,0,0,0,0,0,0,0
04/27/2017,40.658722,-73.97517,1,0,0,0,1,0,0,0
04/27/2017,40.771774,-73.92445,0,0,0,0,0,0,0,0
04/27/2017,40.69401,-73.9611,0,0,0,0,0,0,0,0
04/27/2017,40.849674,-73.83581,0,0,0,0,0,0,0,0
04/27/2017,40.85681,-73.89818,0,0,0,0,0,0,0,0
04/27/2017,40.65473,-73.90692,0,0,0,0,0,0,0,0
04/27/2017,40.77039,-73.91771,0,0,0,0,0,0,0,0
04/27/2017,40.655037,-73.97848,0,0,0,0,0,0,0,0
04/27/2017,40.88444,-73.855095,0,0,0,0,0,0,0,0
04/27/2017,40.703613,-74.01653,0,0,0,0,0,0,0,0
04/27/2017,40.804066,-73.93117,0,0,0,0,0,0,0,0
04/27/2017,40.72032,-73.99404,0,0,0,0,0,0,0,0
04/27/2017,40.71405,-73.990204,0,0,0,0,0,0,0,0
04/27/2017,40.83501,-73.91206,0,0,0,0,0,0,0,0
04/27/2017,40.737553,-73.85089,1,0,0,0,0,0,1,0
04/27/2017,40.741776,-73.95295,0,0,0,0,0,0,0,0
04/27/2017,40.84353,-73.89401,2,0,0,0,0,0,2,0
04/27/2017,40.666588,-73.80809,0,0,0,0,0,0,0,0
04/27/2017,40.857067,-73.82788,0,0,0,0,0,0,0,0
04/27/2017,40.858177,-73.92569,0,0,0,0,0,0,0,0
04/27/2017,40.75548,-73.74173,0,0,0,0,0,0,0,0
04/27/2017,40.706963,-73.93269,0,0,0,0,0,0,0,0
04/27/2017,40.7736,-73.98158,0,0,0,0,0,0,0,0
04/27/2017,40.711872,-73.98068,0,0,0,0,0,0,0,0
04/27/2017,40.823303,-73.86768,0,0,0,0,0,0,0,0
04/27/2017,40.619774,-74.0777,0,0,0,0,0,0,0,0
04/27/2017,40.884518,-73.81592,0,0,0,0,0,0,0,0
04/27/2017,40.81792,-73.90532,0,0,0,0,0,0,0,0
04/27/2017,40.601917,-73.99222,0,0,0,0,0,0,0,0
04/27/2017,40.773655,-73.97783,0,0,0,0,0,0,0,0
04/27/2017,40.69644,-73.92228,0,0,0,0,0,0,0,0
04/27/2017,40.672752,-73.87205,0,0,0,0,0,0,0,0
04/27/2017,40.5524,-74.191025,1,0,0,0,0,0,1,0
04/27/2017,40.834595,-73.861015,0,0,0,0,0,0,0,0
04/27/2017,40.676884,-73.91923,0,0,0,0,0,0,0,0
04/27/2017,40.81005,-73.8502,0,0,0,0,0,0,0,0
04/27/2017,40.879745,-73.88467,0,0,0,0,0,0,0,0
04/27/2017,40.67807,-73.94139,1,0,0,0,0,0,1,0
04/27/2017,40.66213,-73.961754,0,0,0,0,0,0,0,0
04/27/2017,40.67653,-73.75693,0,0,0,0,0,0,0,0
04/27/2017,40.69657,-73.95844,1,0,0,0,0,0,1,0
04/27/2017,40.67066,-73.904205,4,0,0,0,0,0,4,0
04/27/2017,40.64762,-74.02205,0,0,0,0,0,0,0,0
04/27/2017,40.716354,-73.983505,0,0,0,0,0,0,0,0
04/27/2017,40.73507,-74.001976,0,0,0,0,0,0,0,0
04/27/2017,40.691914,-73.88332,1,0,0,0,0,0,1,0
04/27/2017,40.749355,-73.917465,0,0,0,0,0,0,0,0
04/27/2017,40.67856,-73.88527,0,0,0,0,0,0,0,0
04/27/2017,40.648067,-73.89784,0,0,0,0,0,0,0,0
04/27/2017,40.694107,-73.89737,0,0,0,0,0,0,0,0
04/27/2017,40.60398,-74.11539,0,0,0,0,0,0,0,0
04/27/2017,40.754528,-73.7719,0,0,0,0,0,0,0,0
04/27/2017,40.673714,-73.90115,0,0,0,0,0,0,0,0
04/27/2017,40.630234,-74.01685,0,0,0,0,0,0,0,0
04/27/2017,40.692047,-73.93257,0,0,0,0,0,0,0,0
04/27/2017,40.52676,-74.17574,0,0,0,0,0,0,0,0
04/27/2017,40.7658,-73.80797,0,0,0,0,0,0,0,0
04/27/2017,40.68842,-73.92484,5,0,0,0,0,0,5,0
04/27/2017,40.672413,-73.957344,0,0,0,0,0,0,0,0
04/27/2017,40.863033,-73.90906,0,0,0,0,0,0,0,0
04/27/2017,40.757797,-73.79494,1,0,0,0,0,0,1,0
04/27/2017,40.758205,-73.777405,2,0,0,0,0,0,2,0
04/27/2017,40.70407,-73.85962,0,0,0,0,0,0,0,0
04/26/2017,40.803352,-73.92922,0,0,0,0,0,0,0,0
04/27/2017,40.603004,-73.96156,0,0,0,0,0,0,0,0
04/27/2017,40.748314,-73.70955,0,0,0,0,0,0,0,0
04/27/2017,40.72162,-73.854576,0,0,0,0,0,0,0,0
04/27/2017,40.71342,-73.79625,0,0,0,0,0,0,0,0
04/27/2017,40.588215,-73.80515,0,0,0,0,0,0,0,0
04/27/2017,40.552948,-74.168106,0,0,0,0,0,0,0,0
04/27/2017,40.748226,-73.75979,2,0,0,0,0,0,2,0
04/27/2017,40.672745,-73.90766,0,0,0,0,0,0,0,0
04/27/2017,40.73846,-73.80461,0,0,0,0,0,0,0,0
04/27/2017,40.678135,-73.74644,0,0,0,0,0,0,0,0
04/27/2017,40.79166,-73.96469,1,0,0,0,0,0,1,0
04/27/2017,40.662113,-73.843544,0,0,0,0,0,0,0,0
04/27/2017,40.68806,-73.79169,0,0,0,0,0,0,0,0
04/27/2017,40.60872,-73.94831,0,0,0,0,0,0,0,0
04/27/2017,40.820435,-73.93624,0,0,0,0,0,0,0,0
04/27/2017,40.519936,-74.21102,0,0,0,0,0,0,0,0
04/27/2017,40.767612,-73.950005,0,0,0,0,0,0,0,0
04/27/2017,40.64944,-73.96308,0,0,0,0,0,0,0,0
04/27/2017,40.60216,-73.94707,0,0,0,0,0,0,0,0
04/27/2017,40.731777,-73.77011,0,0,0,0,0,0,0,0
04/27/2017,40.710247,-73.74215,0,0,0,0,0,0,0,0
04/27/2017,40.602142,-73.74391,0,0,0,0,0,0,0,0
04/27/2017,40.742256,-73.97768,0,0,0,0,0,0,0,0
04/27/2017,40.683094,-73.80576,0,0,0,0,0,0,0,0
04/27/2017,40.640972,-74.01104,1,0,0,0,0,0,1,0
04/27/2017,40.786495,-73.79463,1,0,0,0,0,0,1,0
04/27/2017,40.654636,-73.97856,3,0,0,0,0,0,3,0
04/27/2017,40.73975,-74.00253,0,0,0,0,0,0,0,0
04/27/2017,40.706802,-73.92044,0,0,0,0,0,0,0,0
04/27/2017,40.739388,-73.87121,0,0,0,0,0,0,0,0
04/27/2017,40.7241,-73.95099,1,0,0,0,1,0,0,0
04/27/2017,40.747234,-73.99337,0,0,0,0,0,0,0,0
04/27/2017,40.789497,-73.78225,1,0,0,0,0,0,1,0
04/27/2017,40.788986,-73.97407,0,0,0,0,0,0,0,0
04/27/2017,40.677208,-73.89723,0,0,0,0,0,0,0,0
04/27/2017,40.68405,-73.97746,0,0,0,0,0,0,0,0
04/27/2017,40.711548,-73.92724,0,0,0,0,0,0,0,0
04/27/2017,40.765823,-73.82373,0,0,0,0,0,0,0,0
04/27/2017,40.7597,-73.80031,0,0,0,0,0,0,0,0
04/27/2017,40.736473,-73.78461,0,0,0,0,0,0,0,0
04/27/2017,40.666885,-73.790405,0,0,0,0,0,0,0,0
04/27/2017,40.704735,-73.743996,0,0,0,0,0,0,0,0
04/27/2017,40.773224,-73.74136,0,0,0,0,0,0,0,0
04/27/2017,40.719738,-73.957825,0,0,0,0,0,0,0,0
04/27/2017,40.850468,-73.844765,0,0,0,0,0,0,0,0
04/27/2017,40.87801,-73.88053,0,0,0,0,0,0,0,0
04/27/2017,40.6032,-73.959885,0,0,0,0,0,0,0,0
04/27/2017,40.74917,-73.97034,0,0,0,0,0,0,0,0
04/27/2017,40.81423,-73.93444,0,0,0,0,0,0,0,0
04/27/2017,40.757107,-73.997314,0,0,0,0,0,0,0,0
04/27/2017,40.735123,-73.87524,2,0,0,0,0,0,2,0
04/27/2017,40.737797,-73.8507,2,0,0,0,0,0,2,0
04/27/2017,40.791653,-73.84546,0,0,0,0,0,0,0,0
04/27/2017,40.767185,-73.96248,0,0,0,0,0,0,0,0
04/27/2017,40.67134,-73.89959,2,0,0,0,0,0,2,0
04/26/2017,40.8617,-73.89139,0,0,0,0,0,0,0,0
04/26/2017,40.70218,-73.98966,0,0,0,0,0,0,0,0
04/26/2017,40.598835,-73.95641,0,0,0,0,0,0,0,0
04/26/2017,40.719078,-73.989975,0,0,0,0,0,0,0,0
04/26/2017,40.69572,-73.75377,0,0,0,0,0,0,0,0
04/26/2017,40.82267,-73.92007,0,0,0,0,0,0,0,0
04/26/2017,40.70066,-73.98775,0,0,0,0,0,0,0,0
04/26/2017,40.520916,-74.235115,1,0,0,0,0,0,1,0
04/26/2017,40.754158,-73.96271,1,0,0,0,0,0,1,0
04/26/2017,40.63665,-73.96805,0,0,0,0,0,0,0,0
04/26/2017,40.691082,-73.83224,0,0,0,0,0,0,0,0
04/26/2017,40.63791,-73.97864,2,0,0,0,0,0,2,0
04/26/2017,40.748302,-73.97835,0,0,0,0,0,0,0,0
04/26/2017,40.845596,-73.92929,0,0,0,0,0,0,0,0
04/26/2017,40.8432,-73.89155,0,0,0,0,0,0,0,0
04/26/2017,40.844597,-73.94247,0,0,0,0,0,0,0,0
04/26/2017,40.7606,-73.96434,0,0,0,0,0,0,0,0
04/26/2017,40.739998,-73.94761,0,0,0,0,0,0,0,0
04/26/2017,40.702724,-73.95002,0,0,0,0,0,0,0,0
04/26/2017,40.667076,-73.78266,0,0,0,0,0,0,0,0
04/26/2017,40.601734,-73.935036,0,0,0,0,0,0,0,0
04/26/2017,40.592743,-73.94336,0,0,0,0,0,0,0,0
04/26/2017,40.762234,-73.98987,0,0,0,0,0,0,0,0
04/26/2017,40.704494,-73.81743,0,0,0,0,0,0,0,0
04/26/2017,40.751602,-73.93384,0,0,0,0,0,0,0,0
04/26/2017,40.61269,-73.982666,0,0,0,0,0,0,0,0
04/26/2017,40.72543,-73.99678,0,0,0,0,0,0,0,0
04/26/2017,40.841496,-73.92486,1,0,1,0,0,0,0,0
04/26/2017,40.814636,-73.795815,1,0,0,0,0,0,1,0
04/26/2017,40.881187,-73.82623,0,0,0,0,0,0,0,0
04/26/2017,40.817387,-73.92277,0,0,0,0,0,0,0,0
04/26/2017,40.750977,-73.934746,1,0,0,0,0,0,1,0
04/26/2017,40.757454,-73.95571,0,0,0,0,0,0,0,0
04/26/2017,40.689243,-73.98873,0,0,0,0,0,0,0,0
04/26/2017,40.663124,-73.96244,0,0,0,0,0,0,0,0
04/26/2017,40.77162,-73.87477,0,0,0,0,0,0,0,0
04/26/2017,40.706142,-73.83177,1,0,1,0,0,0,0,0
04/26/2017,40.766712,-73.98289,0,0,0,0,0,0,0,0
04/26/2017,40.873737,-73.90593,0,0,0,0,0,0,0,0
04/26/2017,40.736275,-73.772865,0,0,0,0,0,0,0,0
04/26/2017,40.578316,-73.93981,3,0,0,0,0,0,3,0
04/26/2017,40.747086,-73.99346,0,0,0,0,0,0,0,0
04/26/2017,40.73189,-74.0038,0,0,0,0,0,0,0,0
04/26/2017,40.712757,-73.90225,0,0,0,0,0,0,0,0
04/26/2017,40.692146,-73.85283,1,0,1,0,0,0,0,0
04/26/2017,40.767372,-73.738754,1,0,0,0,0,0,1,0
04/26/2017,40.609894,-73.96317,0,0,0,0,0,0,0,0
04/26/2017,40.751457,-73.978165,0,0,0,0,0,0,0,0
04/26/2017,40.80297,-73.96387,0,0,0,0,0,0,0,0
04/26/2017,40.793648,-73.81324,0,0,0,0,0,0,0,0
04/26/2017,40.597553,-73.99117,0,0,0,0,0,0,0,0
04/26/2017,40.7326,-73.86904,0,0,0,0,0,0,0,0
04/26/2017,40.856045,-73.90079,1,0,0,0,0,0,1,0
04/26/2017,40.777016,-73.96372,0,0,0,0,0,0,0,0
04/26/2017,40.685646,-73.87184,1,0,0,0,0,0,1,0
04/26/2017,40.727455,-73.97552,0,0,0,0,0,0,0,0
04/26/2017,40.79522,-73.921524,0,0,0,0,0,0,0,0
04/26/2017,40.747295,-73.97405,0,0,0,0,0,0,0,0
04/26/2017,40.793552,-73.945335,0,0,0,0,0,0,0,0
04/26/2017,40.756653,-73.97858,0,0,0,0,0,0,0,0
04/26/2017,40.700516,-73.89838,0,0,0,0,0,0,0,0
04/26/2017,40.616383,-73.95264,0,0,0,0,0,0,0,0
04/26/2017,40.677612,-73.97299,0,0,0,0,0,0,0,0
04/26/2017,40.754272,-73.817726,0,0,0,0,0,0,0,0
04/26/2017,40.69099,-73.99175,0,0,0,0,0,0,0,0
04/26/2017,40.83445,-73.9478,0,0,0,0,0,0,0,0
04/26/2017,40.624653,-73.99933,0,0,0,0,0,0,0,0
04/26/2017,40.62381,-74.144165,0,0,0,0,0,0,0,0
04/26/2017,40.660675,-74.00138,1,0,0,0,1,0,0,0
04/26/2017,40.61365,-73.963066,0,0,0,0,0,0,0,0
04/26/2017,40.604153,-74.05198,1,0,0,0,0,0,1,0
04/26/2017,40.842297,-73.90399,0,0,0,0,0,0,0,0
04/26/2017,40.749714,-73.93617,0,0,0,0,0,0,0,0
04/26/2017,40.637215,-73.93274,0,0,0,0,0,0,0,0
04/26/2017,40.667114,-73.834656,0,0,0,0,0,0,0,0
04/26/2017,40.808037,-73.91111,0,0,0,0,0,0,0,0
04/26/2017,40.87095,-73.87911,0,0,0,0,0,0,0,0
04/26/2017,40.78211,-73.955795,0,0,0,0,0,0,0,0
04/26/2017,40.748863,-73.97584,0,0,0,0,0,0,0,0
04/26/2017,40.713177,-73.91978,0,0,0,0,0,0,0,0
04/26/2017,40.7197,-73.855835,1,0,1,0,0,0,0,0
04/26/2017,40.831654,-73.858505,0,0,0,0,0,0,0,0
04/26/2017,40.60023,-73.9956,0,0,0,0,0,0,0,0
04/26/2017,40.61255,-73.96287,0,0,0,0,0,0,0,0
04/26/2017,40.752228,-73.93911,0,0,0,0,0,0,0,0
04/26/2017,40.758236,-73.93702,0,0,0,0,0,0,0,0
04/26/2017,40.82755,-73.91847,0,0,0,0,0,0,0,0
04/26/2017,40.73447,-73.86316,0,0,0,0,0,0,0,0
04/26/2017,40.669403,-73.94221,0,0,0,0,0,0,0,0
04/26/2017,40.674416,-73.96695,0,0,0,0,0,0,0,0
04/26/2017,40.74315,-73.86453,0,0,0,0,0,0,0,0
04/26/2017,40.73251,-73.86827,0,0,0,0,0,0,0,0
04/26/2017,40.6818,-73.77493,0,0,0,0,0,0,0,0
04/26/2017,40.73361,-73.92385,0,0,0,0,0,0,0,0
04/26/2017,40.77631,-73.96423,0,0,0,0,0,0,0,0
04/26/2017,40.55924,-74.171684,0,0,0,0,0,0,0,0
04/26/2017,40.87367,-73.879234,1,0,0,0,0,0,1,0
04/26/2017,40.604294,-73.973206,0,0,0,0,0,0,0,0
04/26/2017,40.73426,-73.98356,0,0,0,0,0,0,0,0
04/26/2017,40.69662,-73.8162,0,0,0,0,0,0,0,0
04/26/2017,40.68902,-73.98617,0,0,0,0,0,0,0,0
04/26/2017,40.750443,-73.96599,0,0,0,0,0,0,0,0
04/26/2017,40.578285,-73.95795,1,0,1,0,0,0,0,0
04/26/2017,40.587112,-73.93933,2,0,0,0,0,0,2,0
04/26/2017,40.6335,-73.988106,0,0,0,0,0,0,0,0
04/26/2017,40.62782,-74.12126,0,0,0,0,0,0,0,0
04/26/2017,40.75246,-73.985855,0,0,0,0,0,0,0,0
04/26/2017,40.74323,-73.984146,0,0,0,0,0,0,0,0
04/26/2017,40.7528,-73.98931,0,0,0,0,0,0,0,0
04/26/2017,40.655766,-73.94446,0,0,0,0,0,0,0,0
04/26/2017,40.70113,-73.96087,0,0,0,0,0,0,0,0
04/26/2017,40.71651,-73.96128,0,0,0,0,0,0,0,0
04/26/2017,40.662006,-73.7546,0,0,0,0,0,0,0,0
04/26/2017,40.76897,-73.7981,0,0,0,0,0,0,0,0
04/26/2017,40.607864,-74.179184,0,0,0,0,0,0,0,0
04/26/2017,40.743374,-73.92056,0,0,0,0,0,0,0,0
04/26/2017,40.767014,-73.97943,0,0,0,0,0,0,0,0
04/26/2017,40.701775,-73.807465,1,0,0,0,0,0,1,0
04/26/2017,40.70166,-73.961464,0,0,0,0,0,0,0,0
04/26/2017,40.704212,-73.87617,0,0,0,0,0,0,0,0
04/26/2017,40.663902,-73.93993,0,0,0,0,0,0,0,0
04/26/2017,40.667015,-73.99633,0,0,0,0,0,0,0,0
04/26/2017,40.703728,-73.82155,0,0,0,0,0,0,0,0
04/26/2017,40.80484,-73.912796,0,0,0,0,0,0,0,0
04/26/2017,40.66626,-73.99596,0,0,0,0,0,0,0,0
04/26/2017,40.86564,-73.88323,0,0,0,0,0,0,0,0
04/26/2017,40.69133,-73.95177,0,0,0,0,0,0,0,0
04/26/2017,40.683506,-73.97594,0,0,0,0,0,0,0,0
04/26/2017,40.7074,-73.771614,0,0,0,0,0,0,0,0
04/26/2017,40.575325,-74.110954,0,0,0,0,0,0,0,0
04/26/2017,40.665535,-73.93699,0,0,0,0,0,0,0,0
04/26/2017,40.696865,-73.83717,0,0,0,0,0,0,0,0
04/26/2017,40.65723,-73.91257,0,0,0,0,0,0,0,0
04/26/2017,40.846413,-73.91689,1,0,0,0,0,0,1,0
04/26/2017,40.84063,-73.8383,1,0,0,0,0,0,1,0
04/26/2017,40.742256,-73.97768,0,0,0,0,0,0,0,0
04/26/2017,40.79913,-73.96667,0,0,0,0,0,0,0,0
04/26/2017,40.86028,-73.89405,0,0,0,0,0,0,0,0
04/26/2017,40.819283,-73.937096,0,0,0,0,0,0,0,0
04/26/2017,40.74484,-73.85225,0,0,0,0,0,0,0,0
04/26/2017,40.76635,-73.88756,0,0,0,0,0,0,0,0
04/26/2017,40.66617,-73.988815,0,0,0,0,0,0,0,0
04/26/2017,40.6664,-73.74011,0,0,0,0,0,0,0,0
04/26/2017,40.781757,-73.983055,0,0,0,0,0,0,0,0
04/26/2017,40.66095,-73.92906,1,0,0,0,0,0,1,0
04/26/2017,40.748863,-73.97584,0,0,0,0,0,0,0,0
04/26/2017,40.603485,-73.74903,0,0,0,0,0,0,0,0
04/26/2017,40.707005,-73.91477,0,0,0,0,0,0,0,0
04/26/2017,40.640335,-73.98432,0,0,0,0,0,0,0,0
04/26/2017,40.7157,-73.80958,0,0,0,0,0,0,0,0
04/26/2017,40.660656,-73.885796,3,0,0,0,0,0,3,0
04/26/2017,40.80399,-73.96033,4,0,0,0,0,0,4,0
04/26/2017,40.57613,-73.99985,0,0,0,0,0,0,0,0
04/26/2017,40.646923,-73.92019,0,0,0,0,0,0,0,0
04/26/2017,40.73988,-73.99872,0,0,0,0,0,0,0,0
04/26/2017,40.747158,-73.86286,0,0,0,0,0,0,0,0
04/26/2017,40.555824,-74.16103,0,0,0,0,0,0,0,0
04/26/2017,40.55442,-74.16056,0,0,0,0,0,0,0,0
04/26/2017,40.7152,-73.77847,0,0,0,0,0,0,0,0
04/26/2017,40.728947,-73.92793,0,0,0,0,0,0,0,0
04/26/2017,40.73883,-73.809395,1,0,0,0,0,0,1,0
04/26/2017,40.722343,-73.77717,2,0,0,0,0,0,2,0
04/26/2017,40.76552,-73.98004,0,0,0,0,0,0,0,0
04/26/2017,40.62813,-73.94713,0,0,0,0,0,0,0,0
04/26/2017,40.840866,-73.87281,0,0,0,0,0,0,0,0
04/26/2017,40.844486,-73.846245,0,0,0,0,0,0,0,0
04/26/2017,40.857426,-73.89111,0,0,0,0,0,0,0,0
04/26/2017,40.58115,-74.1286,0,0,0,0,0,0,0,0
04/26/2017,40.78195,-73.97549,0,0,0,0,0,0,0,0
04/26/2017,40.822834,-73.941925,0,0,0,0,0,0,0,0
04/26/2017,40.696686,-73.9378,0,0,0,0,0,0,0,0
04/26/2017,40.833557,-73.85774,0,0,0,0,0,0,0,0
04/26/2017,40.667423,-73.90824,0,0,0,0,0,0,0,0
04/26/2017,40.582287,-74.16907,0,0,0,0,0,0,0,0
04/26/2017,40.608727,-74.08839,0,0,0,0,0,0,0,0
04/26/2017,40.679935,-73.776375,1,0,0,0,0,0,1,0
04/26/2017,40.88254,-73.826965,0,0,0,0,0,0,0,0
04/26/2017,40.74954,-73.97744,0,0,0,0,0,0,0,0
04/26/2017,40.763287,-73.80358,1,0,0,0,0,0,1,0
04/26/2017,40.7563,-73.92007,1,0,0,0,1,0,0,0
04/26/2017,40.645397,-73.893585,0,0,0,0,0,0,0,0
04/26/2017,40.7642,-73.788086,0,0,0,0,0,0,0,0
04/26/2017,40.839268,-73.903824,0,0,0,0,0,0,0,0
04/26/2017,40.641945,-73.916626,0,0,0,0,0,0,0,0
04/26/2017,40.786484,-73.97218,0,0,0,0,0,0,0,0
04/26/2017,40.747875,-73.99107,1,0,0,0,0,0,1,0
04/26/2017,40.632782,-73.99446,0,0,0,0,0,0,0,0
04/26/2017,40.735603,-73.77516,0,0,0,0,0,0,0,0
04/26/2017,40.604153,-74.05198,0,0,0,0,0,0,0,0
04/26/2017,40.76767,-73.817375,1,0,0,0,0,0,1,0
04/26/2017,40.734097,-73.71699,1,0,0,0,1,0,0,0
04/26/2017,40.71343,-73.93456,0,0,0,0,0,0,0,0
04/26/2017,40.642796,-73.97945,0,0,0,0,0,0,0,0
04/26/2017,40.692917,-73.906975,0,0,0,0,0,0,0,0
04/26/2017,40.84231,-73.93515,0,0,0,0,0,0,0,0
04/26/2017,40.728226,-73.80131,1,0,0,0,0,0,1,0
04/26/2017,40.66827,-73.90263,1,0,0,0,0,0,1,0
04/26/2017,40.875057,-73.90451,1,0,0,0,0,0,1,0
04/26/2017,40.8222,-73.89491,0,0,0,0,0,0,0,0
04/26/2017,40.632664,-73.93128,0,0,0,0,0,0,0,0
04/26/2017,40.817734,-73.8047,0,0,0,0,0,0,0,0
04/26/2017,40.73126,-73.9518,0,0,0,0,0,0,0,0
